-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,
57,-1,-1,-1,-1,-1,-1,-1,Salem,Salem,-1,-1,Twin Falls,Pocatello,-1,-1,-1,-1,-1,Lincoln,Omaha,Des Moines,Cedar Rapids,Chicago,Chicago,Fort Wayne,Toledo,Cleveland,Erie,-1,-1,New York,New York,Providence,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Royan,Poitiers,Clermont,Clermont,Lyon,-1,Torino,Milano,Brescia,Verona,Venezia,Trieste,Zagrab,Kanizsa,Eszek,Szeged,Timisoara,Alba Iulia,Bucuresti,Constanta,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Groznyy,-1,-1,-1,Aktau,Ustyurt,Jasliq,Tokmak,-1,-1,-1,Sary-Ozek,Otrar,Tashkent,-1,-1,-1,-1,-1,-1,-1,-1,-1,&#21520;&#40065;&#30058;&#21335;,-1,-1,&#29577;&#38376;&#20851;,-1,-1,-1,-1,&#24052;&#24422;&#28118;&#23572;,&#21253;&#22836;,&#21628;&#21644;&#28009;&#29305;,&#24352;&#23478;&#21475;,&#24310;&#24198;,&#25215;&#24503;,&#31206;&#30343;&#23707;,&#38182;&#24030;,&#33829;&#21475;,&#20025;&#19996;,Kanggye,Hamhung,-1,-1,-1,-1,-1,-1,-1,Niigata,Sendai,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1,Medford,-1,Reno,-1,-1,-1,-1,-1,-1,Fort Collins,-1,-1,-1,-1,-1,Springfield,St. Charles,Indianapolis,Cincinnati,Columbus,Pittsburgh,Pittsburgh,Baltimore,Philadelphia,New York,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bordeaux,Limoges,Limoge,Saint-Flour,Avignon,Nice,Nice,Genova,Parma,Bologna,Venezia,-1,Zara,Bihacs,Tuzla,Beograd,Beograd,Krayova,Tarnovo,Kavarna,-1,-1,-1,-1,-1,-1,-1,-1,-1,Sukhumi,-1,Makhachkala,-1,-1,-1,Zhanaozen,-1,Urganj,Nukus,Zarafshan,-1,Akkum,Otrar,Tashkent,Farghana,Jalalabad,-1,-1,&#38463;&#20811;&#33487;,-1,Kuqa,Bayingol,-1,-1,-1,-1,&#25958;&#29004;,&#22025;&#23786;&#20851;,-1,-1,-1,&#20044;&#28023;,&#37122;&#23572;&#22810;&#26031;,&#26388;&#24030;,&#22823;&#21516;,&#26124;&#24179;,&#20864;&#24030;,&#21776;&#23665;,-1,&#22823;&#36830;,-1,P'yongyang,Wonsan,-1,-1,-1,-1,-1,-1,-1,Niigata,Sendai,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,-1,-1,-1,-1,-1,-1,-1,Santa Rosa,Sacramento,-1,-1,-1,-1,Salt Lake City,-1,-1,Denver,Dodge,Wichita,Kansas,Columbia,Columbia,Cahokia,St. Louis,Columbus,Cincinnati,Huntington,Morgantown,-1,Washington,Dover,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bayonne,Toulouse,Toulouse,Narbonne,Montpellier,Marseille,-1,-1,Pisa,Fiorenza,Ancona,-1,-1,Split,Sarajevo,Kraguyavets,Nis,Sofia,Philippopolis,Adrianoupolis,Byzantion,-1,-1,Amastris,Sinope,Amisos,-1,-1,-1,Poti,Tbilisi,-1,Derbent,-1,-1,-1,-1,Khiva,Khiva,Bukhara,Samarqand,Samarqand,Khujand,Khujand,Osh,-1,&#21888;&#20160;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,&#24352;&#25494;,-1,&#38134;&#24029;,-1,&#27014;&#26519;,&#31070;&#26408;,&#24571;&#24030;,&#20445;&#23450;,&#22825;&#27941;,-1,-1,-1,-1,Sariwon,Kaesong,Gangneung,-1,-1,-1,-1,-1,Kanazawa,Nagano,Edo,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1,San Francisco,Sacramento,-1,-1,-1,-1,Provo,-1,-1,Colorado Springs,Lamar,Dodge,Wichita,Kansas,Jefferson,St. Louis,St. Louis,Louisville,Lexington,Kingsport,-1,Richmond,Washington,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,La Coru?a,Lugo,Oviedo,Gijon,Santander,Bilbao,-1,-1,-1,Perpinyan,-1,-1,-1,-1,-1,Siena,Assisi,-1,-1,-1,Dubrovnik,Podgorica,Skopje,Thessalonike,Alexandroupoli,-1,-1,Nikaia,Zonguldak,Ankuwash,Kirikkale,?orum,-1,Trapezon,Trapezon,-1,Dvin,Barda,Baku,-1,-1,Turkmenbeshi,-1,-1,Bukhara,Bukhara,Samarqand,Samarqand,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,&#27494;&#23041;,&#22266;&#21407;,&#37122;&#25176;&#20811;,&#32485;&#24503;,&#21525;&#26753;,&#22826;&#21407;,&#30707;&#23478;&#24196;,&#34913;&#27700;,&#19996;&#33829;,-1,&#28895;&#21488;,-1,-1,Hanseong,Andong,Ulsan,-1,-1,-1,Fukui,Toyama,-1,Edo,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,-1,-1,-1,-1,-1,-1,-1,San Jose,Fresno,-1,Las Vegas,Las Vegas,St. George,-1,Grand Junction,-1,Trinidad,Campo,Liberal,Tulsa,Fayetteville,Springfield,Jonesboro,Memphis,Nashville,Knoxville,-1,Charlotte,Fayetteville,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Santiago,Ponferrada,Le&#225;n,Le&#225;n,Burgos,Logro?o,Pamplona,Zaragoza,Barcelona,Girona,-1,-1,Adiacium,-1,-1,Roma,Roma,Pescara,-1,-1,-1,Epidamnos,-1,-1,-1,-1,Kallipolis,Prousa,Dorylaion,Ankuwash,Archelais,Kaisareia,Sevasteia,-1,-1,Manzikert,Dvin,Nakhchivan,Ardabil,-1,-1,Gorgan,-1,-1,Marv,-1,Balkh,Balkh,Taloqan,Taloqan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,&#26684;&#23572;&#26408;,&#24503;&#20196;&#21704;,-1,&#35199;&#23425;,&#20848;&#24030;,-1,&#24198;&#38451;,&#24310;&#23433;,&#20020;&#27774;,&#38271;&#27835;,&#37039;&#37112;,&#28654;&#38451;,&#27982;&#21335;,&#38738;&#23707;,-1,-1,-1,Daejeon,Daegu,Seorabeol,-1,Izumo,Okayama,Kyouto,Nagoya,Shizuoka,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52,-1,-1,-1,-1,-1,-1,-1,-1,Los Angeles,Riverside,-1,-1,-1,-1,-1,Albuquerque,Santa Fe,Amarillo,Oklahoma,Oklahoma,Fort Smith,Little Rock,Greenville,Winona,Birmingham,Atlanta,Augusta,Charlotte,Charles Town,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Santa Cruz das Flores,-1,-1,-1,-1,-1,-1,Oporto,Oporto,Braganza,Zamora,Madrid,Madrid,Soria,Zaragoza,Barcelona,-1,-1,-1,-1,Alghero,-1,-1,Roma,Pompeii,Pompeii,Brundisium,-1,Ioannina,Larissa,-1,-1,-1,Smyrna,Tralleis,Nikopolis,Ikonion,Laranda,-1,Sis,Melitene,Amida,-1,-1,Tabriz,-1,Rasht,Amol,-1,-1,-1,-1,-1,Balkh,Balkh,Mazar-e Sharif,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tagalgan,Dulaan Chijd,Thangkar,-1,-1,&#38738;&#23707;&#28246;,&#29976;&#21335;,-1,&#22825;&#27700;,-1,&#21688;&#38451;,&#19977;&#38376;&#23777;,&#27931;&#38451;,&#37073;&#24030;,&#33743;&#27901;,&#24464;&#24030;,&#20020;&#27778;,&#30416;&#22478;,-1,-1,Gwangju,Yeosu,-1,-1,Hiroshima,-1,-1,Osaka,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,-1,-1,-1,-1,-1,-1,-1,-1,-1,Los Angeles,San Diego,Phoenix,Phoenix,-1,-1,Las Cruces,Roswell,Lubbock,Fort Worth,Ardmore,Hot Springs,Monroe,Jackson,Montgomery,Montgomery,Columbus,Savannah,Savannah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ponta Delgada,-1,-1,-1,-1,Coimbra,Coimbra,Castelo Branco,Albuquerque,Toledo,Toledo,Cuenca,Valencia,-1,-1,Palma de Mallorca,-1,-1,Caralis,-1,-1,-1,-1,Cosenza,-1,-1,-1,Lepanto,Athenai,-1,-1,-1,Halikarnassos,Attaleia,-1,-1,Tarsos,Alexandretta,Gaziantep,Urfa,Ninua,Mahabad,Maragheh,Zanjan,-1,Raga,Hekatompylos,-1,Mashhad,-1,-1,Mazar-i Sharif,-1,-1,-1,-1,-1,-1,-1,-1,Baba Hatim,-1,Mani,-1,-1,-1,Tashi Gonpa,Nabc,Nabc,-1,-1,&#38471;&#21335;,&#27721;&#20013;,&#38271;&#23433;,&#21313;&#22576;,&#21335;&#38451;,&#35768;&#26124;,&#21830;&#19992;,&#34444;&#22496;,&#24314;&#24247;,&#21335;&#36890;,-1,-1,-1,-1,-1,Fukuoka,-1,Matsuyama,Tokushima,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tijuana,Mexicali,Tucson,-1,El Paso,El Paso,Pecos,Midland,San Angelo,Dallas,Shreveport,Lafayette,Baton Rouge,Mobile,Pensacola,Tallahassee,Jacksonville,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Lisboa,Lisboa,Evora,Badajoz,Qurtubah,Jaen,Albacete,Cartagena,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Catanzaro,-1,-1,Sparta,Korinthos,-1,-1,-1,-1,-1,-1,-1,-1,-1,Antiocheia,Aleppo,Rakka,Ashur,Arbela,Mahabad,Ecbatana,Ecbatana,Qom,Hekatompylos,Nishapur,Torbat-e Jam,Herat,-1,-1,Kabul,Peshawar,Islamabad,Srinagar,-1,-1,-1,Skardu,Ngari,Nakchu,Zhikharkhunglung,Khyetenshering,Khyetenshering,Tashi Gonpa,-1,Nabc,Thongpu,&#38463;&#22365;,-1,&#32501;&#38451;,&#24052;&#20013;,-1,&#24052;&#19996;,&#35140;&#38451;,&#20449;&#38451;,&#38428;&#38451;,&#21512;&#32933;,&#33487;&#24030;,-1,&#19978;&#28023;,-1,-1,-1,-1,Kumamoto,Kumamoto,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ensenada,-1,Nogales,-1,-1,Ciudad Juarez,-1,-1,-1,Dallas,Beaumont,Lafayette,Nouvelle Orl&#233;ans,-1,-1,-1,Orlando,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Lisboa,Lagos,Faro,Sevilla,Qurtubah,Qurtubah,Granada,-1,-1,-1,-1,-1,-1,-1,-1,-1,Palermo,Catania,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Lefkosia,-1,Latakia,Homs,Dayr az-Zur,Kirkuk,Kirkuk,Kermanshah,-1,Arak,Kashan,Ardakan,-1,Torbat-e Jam,Herat,-1,Ghazna,-1,Peshawar,Rawalpindi,Gujranwala,Dharamshala,-1,-1,-1,Zhatsigang,Thogjalung,Umbu,-1,Shensa Dsong,Nagchhu,Thongpu,Thongpu,Draya,-1,&#25104;&#37117;,&#21335;&#20805;,&#24191;&#23433;,&#36798;&#24030;,&#23452;&#26124;,&#33606;&#38376;,&#20185;&#26691;,&#27494;&#27721;,&#20061;&#27743;,&#40644;&#23665;,&#38065;&#22616;,-1,-1,-1,-1,-1,-1,Kagoshima,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bahia de Los Angeles,-1,Hermosillo,Hermosillo,Chihuahua,-1,-1,-1,San Antonio,Houston,-1,-1,-1,-1,-1,-1,Tampa,Orlando,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,C&#225;diz,M?laga,Almer?a,-1,-1,-1,Al-Jaza'ir,Al-Jaza'ir,Bijayah,Annaba,Qart-Hadasht,Qart-Hadasht,-1,-1,Syracuse,-1,-1,-1,-1,-1,-1,Chandax,Iraklion,-1,-1,-1,Lefkosia,-1,-1,Jbeil,Homs,-1,Samarra,Sippar,Eshnunna,Khorram Abad,-1,Aspadana,Ardakan,-1,Birjand,Farah,Farah,-1,-1,Kohat,Faisalabad,Lavapuri,Ludhiana,Chandigarh,Haldwani,-1,-1,-1,Sakha Dsong,Zhigatse,Lhasa,Lhasa,Gyamda Dsong,-1,-1,&#38597;&#23433;,&#23452;&#23486;,&#20869;&#27743;,&#37325;&#24198;,&#19975;&#24030;,&#24352;&#23478;&#30028;,&#33606;&#24030;,-1,&#23731;&#38451;,-1,&#34914;&#24030;,&#20250;&#31293;,&#23425;&#27874;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bah&#237;a Tortugas,Loreto,-1,-1,Ciudad Obregon,Chihuahua,-1,-1,Monterrey,Corpus Christi,-1,-1,-1,-1,-1,-1,-1,-1,Miami,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oran,Oran,Tiaret,-1,-1,-1,Kairouan,Hadrumetum,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Sur,Dimashq,Dimashq,-1,Ramadi,Babil?,Kish,Khorram Abad,Aspadana,Aspadana,Shahpur,Yazd,-1,Zaranj,Zaranj,Qandahar,-1,Multan,Faisalabad,Jalandhar,Sangrur,Indraprastha,-1,-1,-1,-1,-1,-1,Lhasa,Lhasa,-1,&#22696;&#33073;,-1,&#29976;&#23388;,-1,-1,&#27896;&#24030;,&#36981;&#20041;,&#24576;&#21270;,&#24120;&#24503;,&#38271;&#27801;,&#23452;&#26149;,&#21335;&#26124;,&#19978;&#39286;,&#22788;&#24030;,&#28201;&#24030;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,La Paz de California,-1,-1,Culiacan,Mazatlan,Torre&#225;n,Torre&#225;n,Monterrey,Reynosa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Nassau,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tanja,-1,Melilla,Tlemcen,-1,-1,-1,-1,-1,-1,Safaqis,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Akka,Irbid,-1,-1,Karbala,Uruk,Wasit,Wasit,Dezful,-1,Shahpur,Rafsanjan,Kerman,Zahedan,Zahedan,Quetta,Uch,Bahawalpur,-1,-1,Sangrur,Indraprastha,Bareilly,-1,Gorakhpur,-1,-1,-1,-1,-1,-1,&#34255;&#21335;,&#36842;&#24198;,-1,&#20937;&#23665;,&#26157;&#36890;,&#20845;&#30424;&#27700;,-1,&#40660;&#19996;&#21335;,&#37045;&#38451;,&#34913;&#38451;,&#21513;&#23433;,&#25242;&#24030;,&#21335;&#24179;,&#31119;&#24030;,-1,-1,-1,-1,-1,Shuri,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Cabo San Lucas,-1,-1,-1,Mazatlan,Zacatecas,Zacatecas,Ciudad Victoria,Tampico,-1,-1,-1,-1,-1,-1,La Habana,La Habana,Santa Clara,-1,-1,-1,Cockburn Town,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Rabat,Fas,Fas,-1,-1,-1,-1,-1,-1,-1,Tacape,Sabratha,Tripolis,Leptis Magna,-1,-1,-1,Banghazi,Tubruq,-1,-1,Rosetta,Tamiat,-1,-1,-1,Jaffa,Yerushalayim,Amman,-1,-1,Najaf,Uruk,Ur,Basra,Ahvaz,Parsa,Parsa,-1,-1,Bam,Zahedan,Alor,Alor,-1,-1,Nagaur,Jaipur,Agra,Kanpur,Lucknow,Varanasi,-1,Pataliputra,-1,-1,Bongaigaon,Guwahati,Guwahati,-1,Myitkyina,&#22823;&#29702;,-1,&#23433;&#39034;,&#36149;&#38451;,&#26690;&#26519;,&#27704;&#24030;,&#37108;&#24030;,&#27827;&#28304;,&#36195;&#24030;,&#40857;&#23721;,&#27849;&#24030;,-1,-1,&#21488;&#21271;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tepehuahcan,Tzintzuntz&#225;n,Tzintzuntz&#225;n,Potosi,Tlaxcala,-1,-1,-1,Uxmal,Uuc Yabnal,-1,-1,-1,-1,Santiago de Cuba,Santiago de Cuba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Funchal,-1,-1,-1,Agadir,Murrakush,Warsasat,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Leptis Magna,Sirte,-1,-1,Banghazi,Tubruq,Amunia,Alexandreia,Per-Wadjet,Pi-Ramesses,Tamiat,Bur Sa'id,Gaza,Aqaba,Aqaba,-1,-1,-1,-1,-1,Eridu,-1,-1,Parsa,Parsa,Hormuz,Hormuz,Sowlan,Iranshahr,-1,Tharri,-1,-1,Ajmer,Jaipur,Gwalior,-1,-1,Varanasi,-1,Pataliputra,Banka,Rajshahi,-1,Shillong,Imphal,-1,Bhamo,&#26222;&#27953;,&#26118;&#26126;,-1,&#21335;&#23425;,&#29577;&#26519;,&#26791;&#24030;,&#24191;&#24030;,&#24800;&#24030;,&#28526;&#27733;,&#21414;&#38376;,-1,-1,&#21488;&#20013;,&#33457;&#33714;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43,O'ahu,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Colima,Colima,-1,Tenochtitl&#225;n,-1,Cuauhtochco,-1,-1,Calakmul,Uaxactun,-1,-1,-1,-1,-1,-1,-1,Port-au-Prince,Santo Domingo,Santo Domingo,-1,San Juan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Sidi Ifni,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Arae,Automala,Automala,Al-Jaghbub,Siwa,Siwa,Ineb Hedj,Ineb Hedj,Per-Atum,Suez,-1,-1,Tabuk,-1,-1,-1,Buraydah,-1,Ad-Dammam,-1,-1,-1,Siraf,-1,Jask-e-kohne,Chabahar,Gwadar,Bela,Mansura,-1,-1,Chittor,Kota,Bundi,Khajuraho,Jabalpur,-1,-1,Gaya,Durgapur,Rajshahi,Dhaka,Dhaka,Chittagong,-1,Shwebo,Mogok,-1,-1,&#21271;&#28023;,&#33538;&#21517;,&#38451;&#27743;,&#29664;&#28023;,&#28145;&#22323;,-1,-1,-1,-1,&#39640;&#38596;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42,-1,-1,Maui,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Zacatollan,Acapulco,Xochistlahuaca,Cuauhtochco,-1,Palenque,Y'ax Mutal,Naranjo,-1,-1,-1,-1,Kingston,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Santa Cruz de Tenerife,-1,-1,Al-'Ayyun,Al-'Ayyun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Farafra,Farafra,Herakleopolis,Herakleopolis,Per-Atum,Per-Atum,-1,-1,Tabuk,Tayma,-1,-1,Buraydah,Riyadh,Al-Hofuf,Al-Qatif,-1,-1,-1,-1,-1,-1,-1,-1,Kolachi,Thatta,Anhilwara,Chittor,Indore,Bhopal,Jabalpur,Jabalpur,Bilaspur,-1,Ranchi,Kolkata,Kolkata,Tamralipti,-1,Chittagong,Monywa,Mandalay,Pyin Oo Lwin,Muang Xai,-1,&#27827;&#20869;,&#28251;&#27743;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oaxaca,Oaxaca,Lakamha,Y'ax Mutal,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Roseau,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ad-Dakhla,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Abu Minqar,Al-Kharijah,Khmun,Akhenaten,-1,Hurghada,-1,-1,Madinah,Madinah,-1,-1,Riyadh,Riyadh,Al-Qatif,Murwab,-1,-1,Dubai,-1,-1,-1,-1,-1,-1,Anhilwara,Khambhat,Ujjain,Bhopal,Nagpur,Nagpur,Raipur,Raipur,-1,Cuttack,-1,-1,-1,Mrohaung,Pugam,Taunggyi,Taunggyi,Luang Prabang,-1,Vinh,-1,-1,&#19977;&#20122;,&#28023;&#21475;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Quirigu&#225;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Nouadhibou,-1,-1,-1,-1,Taghaza,Taodeni,-1,-1,Tessalit,Boughessa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Al-Kharijah,Abdju,Edfu,Waset,Qusair,-1,-1,-1,Makkah,-1,-1,-1,-1,-1,-1,Abu Dhabi,Abu Dhabi,Suhar,Masqat,-1,-1,-1,-1,Dwarka,-1,Bharuch,Khandwa,Khandwa,-1,-1,-1,-1,-1,Bhubaneswar,-1,-1,-1,Sittwe,Magwe,Naypyidaw,Chiang Mai,Chiang Mai,Viangchan,Ban Phong,Hue,-1,-1,-1,-1,-1,-1,-1,-1,Tuguegarao,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kaminaljuyu,Cop&#225;n,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bridgetown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Nouakchott,-1,-1,-1,Walata,Taghaza,Taodeni,-1,Tadmekka,Tadmekka,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Abu Simbel,Nekhen,Yebu,Wadi al-Jamal,Baranis,-1,-1,Makkah,Najran,Najran,-1,-1,-1,-1,-1,-1,Sour,Sour,-1,-1,-1,-1,-1,-1,Mumbai,Nashik,Aurangabad,Hyderabad,Hyderabad,-1,-1,Srikakulam,-1,-1,-1,-1,Cheduba,Pye,Toungoo,Sukhothai,Sukhothai,Viangchan,Viangchan,Hue,Indrapura,Indrapura,-1,-1,-1,-1,-1,Baguio,Cabanatuan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Managua,Bluefields,-1,-1,-1,-1,Maracaibo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Nouakchott,-1,-1,Walata,Walata,Dir&#233;,Timbuktu,Timbuktu,Bourem,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Para,Phrim,Abu Hamad,Abu Hamad,Port Sudan,-1,-1,-1,Jizan,-1,-1,-1,-1,-1,-1,-1,As-Sawqirah,-1,-1,-1,-1,-1,-1,-1,Pune,Pune,-1,Hyderabad,Hyderabad,-1,Visakhapatnam,-1,-1,-1,-1,-1,Sandoway,Hinthada,Paigu,Thaton,Phitsanulok,Phimai,Preah Vihear,Champassak,Champassak,Quang Ngai,Quang Ngai,-1,-1,-1,-1,Manila,Batangas,-1,-1,-1,-1,-1,-1,-1,Aga?a,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
